Real Value,Imaginary Value
-0.2941176470588236,0.33333333333333326
-0.15294117647058825,-0.5529411764705883
0.2313725490196079,-0.16862745098039222
0.06666666666666665,-0.5372549019607843
-1.0,-0.7333333333333334
0.8588235294117648,0.3019607843137255
-0.6470588235294118,1.0
-0.5137254901960784,-0.6862745098039216
0.28627450980392144,-0.8274509803921568
0.48235294117647065,0.06666666666666665
1.0,-1.0
0.28627450980392144,0.6549019607843136
-0.7725490196078432,0.34901960784313735
0.9921568627450981,-0.9137254901960784
1.0,0.5372549019607842
-1.0,-0.05882352941176472
-1.0,0.3411764705882352
-1.0,-0.2549019607843137
0.19999999999999996,-0.09019607843137256
-0.1215686274509804,1.0
0.607843137254902,0.8196078431372549
0.8196078431372549,0.9450980392156862
0.04313725490196085,-0.6235294117647059
-0.16078431372549018,1.0
0.3254901960784313,0.3019607843137255
-0.6627450980392157,-0.03529411764705881
0.6941176470588235,0.34901960784313735
0.019607843137254832,0.26274509803921564
-0.8823529411764706,-0.6705882352941177
1.0,-0.16078431372549018
-0.19999999999999996,-0.04313725490196085
0.7882352941176469,0.5372549019607842
0.968627450980392,0.4901960784313726
1.0,-0.7333333333333334
0.9450980392156862,-0.5215686274509804
0.7019607843137254,0.06666666666666665
0.6549019607843136,-0.8666666666666667
-0.3019607843137255,0.1450980392156862
-0.37254901960784315,-0.8980392156862745
0.48235294117647065,-1.0
-0.06666666666666665,-1.0
0.780392156862745,-0.615686274509804
0.5215686274509803,-0.9686274509803922
0.44313725490196076,-1.0
1.0,0.15294117647058814
-0.3647058823529412,0.6000000000000001
0.1450980392156862,0.584313725490196
0.3411764705882352,1.0
0.7019607843137254,0.7725490196078431
1.0,0.45882352941176463
0.6235294117647059,-1.0
0.6470588235294117,-0.22352941176470587
-0.027450980392156876,0.9843137254901961
-1.0,0.19999999999999996
-0.6862745098039216,0.9372549019607843
0.4745098039215687,-0.9215686274509804
0.0980392156862746,-0.08235294117647063
-0.19999999999999996,0.019607843137254832
0.04313725490196085,-1.0
0.6784313725490196,0.0117647058823529
0.19999999999999996,1.0
-0.24705882352941178,-0.4745098039215686
-0.2784313725490196,0.3568627450980393
1.0,0.3568627450980393
0.9843137254901961,-0.2705882352941177
1.0,0.28627450980392144
-0.16078431372549018,-0.45882352941176474
-0.4666666666666667,-0.03529411764705881
0.4980392156862745,-0.4509803921568627
-0.5058823529411764,0.019607843137254832
0.9372549019607843,-0.1215686274509804
0.0039215686274509665,1.0
0.3568627450980393,0.26274509803921564
1.0,-0.7254901960784313
-0.13725490196078427,-0.403921568627451
0.4117647058823528,-0.43529411764705883
0.05882352941176472,-0.28627450980392155
0.33333333333333326,0.3254901960784313
0.9372549019607843,0.2549019607843137
0.9372549019607843,-0.5764705882352941
0.6470588235294117,-0.2705882352941177
-0.5764705882352941,-0.6862745098039216
1.0,-0.8117647058823529
0.4039215686274509,-0.8117647058823529
0.17647058823529416,-0.41960784313725497
0.21568627450980382,-0.7254901960784313
-0.12941176470588234,0.6549019607843136
0.2941176470588236,0.5607843137254902
-0.4117647058823529,-1.0
-0.7803921568627451,0.3254901960784313
0.6470588235294117,1.0
-0.6,-0.4745098039215686
-1.0,0.388235294117647
-0.14509803921568631,-0.3568627450980393
0.3803921568627451,-1.0
0.8980392156862744,0.5137254901960784
-0.16862745098039222,0.23921568627450984
0.8196078431372549,-0.5372549019607843
-0.14509803921568631,-0.7176470588235294
-0.8588235294117648,-0.7803921568627451
0.019607843137254832,0.7254901960784315
1.0,0.7098039215686274
-0.4666666666666667,1.0
0.3176470588235294,-0.23921568627450984
-0.30980392156862746,-0.6549019607843137
-0.21568627450980393,1.0
-1.0,0.6235294117647059
-0.1843137254901961,0.780392156862745
0.8431372549019607,-0.803921568627451
0.8666666666666667,-0.4117647058823529
0.2784313725490195,1.0
0.5529411764705883,-0.3411764705882353
-0.788235294117647,-1.0
-1.0,0.09019607843137245
-0.39607843137254906,1.0
0.41960784313725497,0.5137254901960784
0.24705882352941178,0.28627450980392144
0.9137254901960783,-0.3647058823529412
0.8666666666666667,-0.7647058823529411
0.3647058823529412,-0.26274509803921564
-1.0,0.4039215686274509
0.12941176470588234,-0.7803921568627451
-0.11372549019607847,-1.0
-0.37254901960784315,-0.3254901960784313
0.7333333333333334,0.6235294117647059
-0.19999999999999996,-1.0
-0.019607843137254943,-0.803921568627451
0.4274509803921569,-0.6862745098039216
-1.0,0.5137254901960784
0.4117647058823528,0.3176470588235294
1.0,-0.5529411764705883
-0.17647058823529416,0.1843137254901961
0.4980392156862745,-1.0
0.5215686274509803,-0.9529411764705882
1.0,-0.3647058823529412
0.6784313725490196,-0.5294117647058824
-0.05882352941176472,0.07450980392156858
0.28627450980392144,-0.34901960784313724
-0.3176470588235294,-1.0
1.0,-0.13725490196078427
0.09019607843137245,0.8666666666666667
-1.0,0.3176470588235294
-0.1843137254901961,0.7960784313725491
1.0,0.6862745098039216
1.0,-0.3647058823529412
0.7254901960784315,0.050980392156862786
1.0,-0.17647058823529416
0.6705882352941177,0.1450980392156862
0.5686274509803921,0.7411764705882353
0.7176470588235293,0.16862745098039222
0.06666666666666665,-0.5764705882352941
-0.19215686274509802,-1.0
-0.7647058823529411,0.22352941176470598
0.41960784313725497,-0.0039215686274509665
0.6313725490196078,0.19215686274509802
-0.33333333333333337,0.5137254901960784
0.26274509803921564,0.3568627450980393
-0.19999999999999996,-0.8117647058823529
0.07450980392156858,0.2078431372549019
-0.6470588235294118,0.09019607843137245
-0.4117647058823529,0.7176470588235293
0.6784313725490196,-0.5215686274509804
-1.0,-0.17647058823529416
-0.13725490196078427,1.0
0.16078431372549007,-0.39607843137254906
-0.2705882352941177,0.5215686274509803
1.0,-0.4117647058823529
1.0,-0.39607843137254906
1.0,-0.10588235294117654
-0.0117647058823529,-0.11372549019607847
-0.050980392156862786,0.5215686274509803
0.46666666666666656,-0.9607843137254902
-0.19215686274509802,-0.2705882352941177
0.11372549019607847,0.28627450980392144
1.0,-0.7176470588235294
0.2784313725490195,0.9137254901960783
-1.0,0.19215686274509802
-1.0,-1.0
0.04313725490196085,0.16862745098039222
0.3803921568627451,0.7568627450980392
-1.0,-0.7647058823529411
-0.04313725490196085,-0.8901960784313725
1.0,-0.4901960784313726
-0.4980392156862745,-0.5058823529411764
-0.8274509803921568,1.0
-0.07450980392156858,-0.8509803921568627
0.2549019607843137,-0.5843137254901961
0.3019607843137255,0.4745098039215687
0.7882352941176469,-1.0
0.7254901960784315,0.08235294117647052
-0.388235294117647,-0.17647058823529416
-0.3647058823529412,-1.0
-0.607843137254902,0.46666666666666656
-0.39607843137254906,0.9215686274509804
-0.7725490196078432,0.780392156862745
