SampleRate:2400000.0,Center Frequency:462550000.0,Frequency Correction:60,Gain:auto,Sample Window:1024
Real Value,Imaginary Value
0.2313725490196079,-0.0117647058823529
0.3568627450980393,-0.06666666666666665
0.4509803921568627,-0.10588235294117654
0.4039215686274509,-0.050980392156862786
0.2705882352941176,-0.1843137254901961
0.44313725490196076,0.16862745098039222
0.388235294117647,0.0980392156862746
0.388235294117647,-0.16078431372549018
0.3803921568627451,0.21568627450980382
0.2941176470588236,0.23921568627450984
0.22352941176470598,0.13725490196078427
0.07450980392156858,0.11372549019607847
0.04313725490196085,0.050980392156862786
0.3019607843137255,0.2941176470588236
0.1450980392156862,0.2705882352941176
0.3019607843137255,0.41960784313725497
0.24705882352941178,0.48235294117647065
0.2784313725490195,0.19215686274509802
0.34901960784313735,0.2705882352941176
0.2078431372549019,0.6470588235294117
0.15294117647058814,0.3019607843137255
0.0117647058823529,0.24705882352941178
-0.19215686274509802,0.4274509803921569
0.12941176470588234,0.3568627450980393
-0.050980392156862786,0.4745098039215687
0.027450980392156765,0.7019607843137254
0.13725490196078427,0.5372549019607842
-0.019607843137254943,0.3647058823529412
-0.09019607843137256,0.44313725490196076
-0.26274509803921564,0.1450980392156862
-0.13725490196078427,0.2784313725490195
-0.0117647058823529,0.3568627450980393
-0.17647058823529416,0.1450980392156862
-0.1215686274509804,0.09019607843137245
-0.2313725490196079,0.3803921568627451
-0.027450980392156876,0.19215686274509802
-0.16078431372549018,0.12941176470588234
-0.30980392156862746,0.4117647058823528
-0.22352941176470587,0.2549019607843137
-0.11372549019607847,0.26274509803921564
-0.30980392156862746,0.46666666666666656
-0.13725490196078427,0.2078431372549019
-0.0039215686274509665,0.15294117647058814
-0.43529411764705883,0.2549019607843137
-0.26274509803921564,0.16862745098039222
-0.3254901960784313,0.3254901960784313
-0.41960784313725497,0.0980392156862746
-0.39607843137254906,0.06666666666666665
-0.3254901960784313,0.04313725490196085
-0.44313725490196076,-0.05882352941176472
-0.3411764705882353,0.0117647058823529
-0.2784313725490196,-0.12941176470588234
-0.5372549019607843,-0.16862745098039222
-0.28627450980392155,-0.027450980392156876
-0.2941176470588236,-0.09019607843137256
-0.2941176470588236,-0.3019607843137255
-0.28627450980392155,-0.2784313725490196
-0.207843137254902,-0.12941176470588234
-0.06666666666666665,-0.28627450980392155
-0.13725490196078427,-0.41960784313725497
-0.2313725490196079,-0.2784313725490196
-0.207843137254902,-0.17647058823529416
-0.2549019607843137,0.09019607843137245
-0.21568627450980393,-0.04313725490196085
-0.2549019607843137,-0.1843137254901961
-0.28627450980392155,-0.17647058823529416
0.0039215686274509665,-0.2705882352941177
-0.1843137254901961,-0.4509803921568627
-0.027450980392156876,-0.22352941176470587
-0.10588235294117654,-0.16862745098039222
-0.019607843137254943,-0.4745098039215686
-0.12941176470588234,-0.33333333333333337
-0.12941176470588234,-0.26274509803921564
-0.0117647058823529,-0.30980392156862746
0.05882352941176472,-0.28627450980392155
0.08235294117647052,-0.0117647058823529
0.06666666666666665,-0.34901960784313724
-0.027450980392156876,-0.3411764705882353
0.26274509803921564,-0.3254901960784313
0.3647058823529412,-0.4666666666666667
0.1215686274509804,-0.11372549019607847
0.2078431372549019,-0.3019607843137255
0.13725490196078427,-0.16862745098039222
0.3254901960784313,-0.34901960784313724
0.2078431372549019,-0.3254901960784313
0.05882352941176472,-0.13725490196078427
0.16862745098039222,-0.1215686274509804
0.2078431372549019,-0.15294117647058825
0.39607843137254894,0.0352941176470587
0.37254901960784315,0.0352941176470587
0.3176470588235294,-0.09019607843137256
0.43529411764705883,-0.09019607843137256
0.45882352941176463,-0.0039215686274509665
0.3803921568627451,0.050980392156862786
0.45882352941176463,0.04313725490196085
0.17647058823529416,0.0039215686274509665
0.2784313725490195,0.0352941176470587
0.33333333333333326,0.04313725490196085
0.2784313725490195,0.19999999999999996
0.2549019607843137,0.2549019607843137
0.26274509803921564,-0.04313725490196085
0.3019607843137255,-0.0039215686274509665
0.26274509803921564,0.2078431372549019
0.16078431372549007,0.2078431372549019
0.39607843137254894,0.3254901960784313
0.3411764705882352,0.4901960784313726
0.22352941176470598,0.1215686274509804
0.23921568627450984,0.2078431372549019
0.07450980392156858,0.4745098039215687
0.1450980392156862,0.5607843137254902
0.2078431372549019,0.3176470588235294
0.08235294117647052,0.2941176470588236
0.019607843137254832,0.39607843137254894
0.13725490196078427,0.3647058823529412
0.019607843137254832,0.3803921568627451
0.21568627450980382,0.28627450980392144
0.05882352941176472,0.4509803921568627
0.0117647058823529,0.3019607843137255
-0.21568627450980393,0.2078431372549019
-0.2313725490196079,0.21568627450980382
0.050980392156862786,0.33333333333333326
-0.08235294117647063,0.388235294117647
-0.04313725490196085,0.1843137254901961
-0.0039215686274509665,0.4117647058823528
-0.08235294117647063,0.21568627450980382
-0.48235294117647065,0.0117647058823529
-0.34901960784313724,0.2313725490196079
-0.21568627450980393,0.30980392156862746
-0.3019607843137255,0.04313725490196085
-0.2941176470588236,0.17647058823529416
-0.30980392156862746,0.3411764705882352
-0.37254901960784315,0.26274509803921564
-0.16078431372549018,0.3411764705882352
-0.2941176470588236,0.2549019607843137
-0.33333333333333337,0.24705882352941178
-0.13725490196078427,0.09019607843137245
-0.3411764705882353,0.027450980392156765
-0.4745098039215686,0.16078431372549007
-0.48235294117647065,-0.10588235294117654
-0.207843137254902,-0.10588235294117654
-0.28627450980392155,-0.14509803921568631
-0.3176470588235294,-0.28627450980392155
-0.16078431372549018,-0.12941176470588234
-0.41960784313725497,-0.14509803921568631
-0.16078431372549018,-0.23921568627450984
-0.0980392156862745,-0.0980392156862745
-0.3411764705882353,-0.14509803921568631
-0.3647058823529412,0.0039215686274509665
-0.2784313725490196,-0.12941176470588234
-0.08235294117647063,-0.09019607843137256
-0.16862745098039222,-0.11372549019607847
-0.37254901960784315,-0.3647058823529412
-0.33333333333333337,-0.2705882352941177
-0.2313725490196079,-0.12941176470588234
-0.24705882352941178,-0.2941176470588236
-0.15294117647058825,-0.0980392156862745
-0.26274509803921564,-0.16862745098039222
-0.1215686274509804,-0.3411764705882353
0.07450980392156858,-0.207843137254902
0.0117647058823529,-0.3254901960784313
0.0980392156862746,-0.34901960784313724
-0.06666666666666665,-0.2784313725490196
-0.07450980392156858,-0.24705882352941178
-0.050980392156862786,-0.2784313725490196
0.06666666666666665,-0.2784313725490196
0.5529411764705883,-0.30980392156862746
0.1843137254901961,-0.30980392156862746
-0.019607843137254943,-0.23921568627450984
0.19215686274509802,-0.4117647058823529
0.24705882352941178,-0.3176470588235294
0.0039215686274509665,-0.21568627450980393
0.22352941176470598,-0.3254901960784313
0.19215686274509802,-0.08235294117647063
0.09019607843137245,-0.5843137254901961
0.388235294117647,-0.4117647058823529
0.0039215686274509665,0.04313725490196085
0.28627450980392144,-0.1843137254901961
0.3647058823529412,-0.2549019607843137
0.11372549019607847,-0.4666666666666667
0.33333333333333326,-0.3254901960784313
0.3019607843137255,-0.08235294117647063
0.39607843137254894,-0.08235294117647063
0.45882352941176463,-0.0980392156862745
0.10588235294117654,-0.05882352941176472
0.48235294117647065,0.08235294117647052
0.46666666666666656,0.0352941176470587
0.39607843137254894,0.26274509803921564
0.2549019607843137,0.09019607843137245
0.3647058823529412,0.16862745098039222
0.3019607843137255,0.16862745098039222
0.24705882352941178,0.07450980392156858
0.19999999999999996,0.1450980392156862
0.28627450980392144,-0.06666666666666665
0.24705882352941178,0.3568627450980393
0.08235294117647052,0.15294117647058814
0.11372549019607847,0.3019607843137255
0.24705882352941178,0.30980392156862746
0.28627450980392144,0.17647058823529416
0.46666666666666656,0.30980392156862746
0.2313725490196079,0.30980392156862746
0.1450980392156862,0.2313725490196079
0.1450980392156862,0.388235294117647
0.050980392156862786,0.37254901960784315
0.2078431372549019,0.388235294117647
0.08235294117647052,0.3647058823529412
0.2078431372549019,0.22352941176470598
0.050980392156862786,0.2784313725490195
0.0117647058823529,0.26274509803921564
-0.207843137254902,0.21568627450980382
-0.15294117647058825,0.3411764705882352
-0.019607843137254943,0.4117647058823528
-0.027450980392156876,0.4901960784313726
0.0980392156862746,0.3647058823529412
-0.2705882352941177,0.3568627450980393
-0.09019607843137256,0.24705882352941178
-0.2313725490196079,0.28627450980392144
-0.12941176470588234,0.2549019607843137
-0.09019607843137256,0.2705882352941176
-0.3019607843137255,0.16078431372549007
-0.12941176470588234,0.19215686274509802
-0.19215686274509802,0.3647058823529412
-0.3176470588235294,-0.0039215686274509665
-0.37254901960784315,0.2941176470588236
-0.23921568627450984,0.37254901960784315
-0.3568627450980393,0.050980392156862786
-0.2313725490196079,0.3254901960784313
-0.3803921568627451,0.0980392156862746
-0.3568627450980393,-0.0117647058823529
-0.11372549019607847,-0.0980392156862745
-0.3254901960784313,0.0117647058823529
-0.403921568627451,-0.019607843137254943
-0.4666666666666667,-0.10588235294117654
-0.5372549019607843,0.0039215686274509665
-0.33333333333333337,-0.16078431372549018
-0.5215686274509804,-0.04313725490196085
-0.3176470588235294,-0.06666666666666665
-0.41960784313725497,-0.1215686274509804
-0.2784313725490196,-0.17647058823529416
-0.23921568627450984,0.0117647058823529
-0.2941176470588236,-0.1843137254901961
-0.4274509803921569,-0.2549019607843137
-0.28627450980392155,-0.19215686274509802
-0.2705882352941177,-0.3803921568627451
-0.21568627450980393,-0.2549019607843137
-0.16078431372549018,-0.16078431372549018
-0.19999999999999996,-0.10588235294117654
-0.1215686274509804,-0.4509803921568627
-0.05882352941176472,-0.04313725490196085
-0.14509803921568631,-0.5450980392156863
-0.16862745098039222,-0.39607843137254906
-0.14509803921568631,-0.39607843137254906
0.05882352941176472,-0.388235294117647
-0.019607843137254943,-0.05882352941176472
-0.05882352941176472,-0.2705882352941177
0.11372549019607847,-0.4117647058823529
0.19215686274509802,-0.1843137254901961
0.0117647058823529,-0.3411764705882353
0.19215686274509802,-0.24705882352941178
0.3176470588235294,-0.26274509803921564
0.050980392156862786,-0.33333333333333337
0.16078431372549007,-0.37254901960784315
0.22352941176470598,-0.207843137254902
-0.019607843137254943,-0.12941176470588234
0.2705882352941176,-0.30980392156862746
0.10588235294117654,-0.33333333333333337
0.05882352941176472,-0.13725490196078427
0.23921568627450984,-0.207843137254902
0.21568627450980382,-0.0980392156862745
0.16078431372549007,-0.2705882352941177
0.3176470588235294,-0.09019607843137256
0.388235294117647,-0.15294117647058825
0.5764705882352941,0.027450980392156765
0.43529411764705883,0.0039215686274509665
0.23921568627450984,-0.11372549019607847
0.24705882352941178,0.0352941176470587
0.3019607843137255,0.0117647058823529
0.45882352941176463,0.11372549019607847
0.4745098039215687,0.0039215686274509665
0.44313725490196076,-0.14509803921568631
0.30980392156862746,0.19999999999999996
0.34901960784313735,0.09019607843137245
0.41960784313725497,0.4274509803921569
0.1215686274509804,0.4745098039215687
0.41960784313725497,0.11372549019607847
0.37254901960784315,0.06666666666666665
0.09019607843137245,0.30980392156862746
0.4274509803921569,0.1843137254901961
0.21568627450980382,0.21568627450980382
-0.027450980392156876,0.44313725490196076
0.027450980392156765,0.2784313725490195
0.22352941176470598,0.2941176470588236
-0.050980392156862786,0.0980392156862746
0.0352941176470587,0.2313725490196079
0.1843137254901961,0.3568627450980393
-0.16862745098039222,0.1843137254901961
0.0039215686274509665,0.3019607843137255
0.16078431372549007,0.388235294117647
0.07450980392156858,0.4980392156862745
-0.06666666666666665,0.41960784313725497
0.027450980392156765,0.30980392156862746
0.15294117647058814,0.3176470588235294
-0.13725490196078427,0.10588235294117654
-0.26274509803921564,0.19215686274509802
-0.1215686274509804,0.388235294117647
-0.1843137254901961,0.4901960784313726
-0.13725490196078427,0.4745098039215687
-0.19215686274509802,0.23921568627450984
-0.24705882352941178,0.23921568627450984
-0.2784313725490196,0.16078431372549007
-0.28627450980392155,0.2941176470588236
-0.23921568627450984,0.19999999999999996
0.08235294117647052,0.17647058823529416
-0.30980392156862746,0.26274509803921564
-0.5372549019607843,0.05882352941176472
-0.2705882352941177,0.3411764705882352
-0.3176470588235294,0.19215686274509802
-0.44313725490196076,0.2705882352941176
-0.3254901960784313,0.09019607843137245
-0.24705882352941178,0.0039215686274509665
-0.3411764705882353,0.19215686274509802
-0.5450980392156863,-0.027450980392156876
-0.4274509803921569,0.1843137254901961
-0.33333333333333337,-0.06666666666666665
-0.26274509803921564,-0.21568627450980393
-0.24705882352941178,-0.2705882352941177
-0.16078431372549018,-0.17647058823529416
-0.4274509803921569,0.027450980392156765
-0.26274509803921564,-0.019607843137254943
-0.23921568627450984,-0.23921568627450984
-0.33333333333333337,-0.16078431372549018
-0.24705882352941178,-0.13725490196078427
-0.3176470588235294,-0.3803921568627451
-0.22352941176470587,-0.3647058823529412
-0.19215686274509802,-0.23921568627450984
-0.26274509803921564,-0.4901960784313726
-0.3019607843137255,-0.45882352941176474
-0.19999999999999996,-0.207843137254902
-0.12941176470588234,-0.45882352941176474
-0.050980392156862786,-0.615686274509804
-0.26274509803921564,-0.23921568627450984
-0.15294117647058825,-0.4745098039215686
-0.21568627450980393,-0.19215686274509802
-0.019607843137254943,-0.3803921568627451
0.0039215686274509665,-0.37254901960784315
0.0980392156862746,-0.403921568627451
0.04313725490196085,-0.43529411764705883
0.019607843137254832,-0.2705882352941177
0.13725490196078427,-0.3647058823529412
0.0980392156862746,-0.5058823529411764
0.5137254901960784,-0.28627450980392155
0.17647058823529416,-0.3176470588235294
0.17647058823529416,-0.5764705882352941
0.23921568627450984,-0.41960784313725497
0.05882352941176472,-0.207843137254902
0.30980392156862746,-0.12941176470588234
0.4274509803921569,-0.3176470588235294
0.24705882352941178,-0.2784313725490196
0.33333333333333326,-0.207843137254902
0.30980392156862746,-0.39607843137254906
0.46666666666666656,-0.14509803921568631
0.3411764705882352,-0.1215686274509804
0.43529411764705883,-0.0980392156862745
0.3019607843137255,-0.0980392156862745
0.388235294117647,-0.13725490196078427
0.30980392156862746,-0.15294117647058825
0.4117647058823528,-0.16862745098039222
0.3647058823529412,0.16078431372549007
0.34901960784313735,-0.050980392156862786
0.41960784313725497,-0.04313725490196085
0.21568627450980382,0.11372549019607847
0.28627450980392144,0.1215686274509804
0.22352941176470598,0.0039215686274509665
0.30980392156862746,0.12941176470588234
0.2549019607843137,0.05882352941176472
0.26274509803921564,0.2078431372549019
0.3019607843137255,0.19999999999999996
0.19999999999999996,0.09019607843137245
0.11372549019607847,0.39607843137254894
0.19215686274509802,0.4039215686274509
0.2549019607843137,0.16078431372549007
0.05882352941176472,0.26274509803921564
0.24705882352941178,0.06666666666666665
0.16078431372549007,0.17647058823529416
-0.0039215686274509665,0.3019607843137255
-0.1215686274509804,0.2313725490196079
-0.027450980392156876,0.2313725490196079
0.24705882352941178,0.2549019607843137
0.15294117647058814,0.4901960784313726
0.16862745098039222,0.3803921568627451
-0.13725490196078427,0.3568627450980393
-0.06666666666666665,0.37254901960784315
0.027450980392156765,0.4980392156862745
-0.08235294117647063,0.3803921568627451
-0.1215686274509804,0.3411764705882352
0.07450980392156858,0.4039215686274509
0.09019607843137245,0.4274509803921569
-0.15294117647058825,0.37254901960784315
-0.21568627450980393,-0.0039215686274509665
-0.23921568627450984,0.2549019607843137
-0.14509803921568631,0.21568627450980382
-0.14509803921568631,0.24705882352941178
-0.019607843137254943,0.1450980392156862
-0.19999999999999996,0.1215686274509804
-0.403921568627451,0.2313725490196079
-0.3411764705882353,0.16862745098039222
-0.22352941176470587,0.04313725490196085
-0.44313725490196076,0.16078431372549007
-0.2549019607843137,0.027450980392156765
-0.10588235294117654,0.05882352941176472
-0.34901960784313724,0.2313725490196079
-0.5058823529411764,0.05882352941176472
-0.5372549019607843,0.0039215686274509665
-0.2313725490196079,0.06666666666666665
-0.39607843137254906,-0.13725490196078427
-0.6784313725490196,0.0117647058823529
-0.44313725490196076,0.027450980392156765
-0.1843137254901961,-0.0980392156862745
-0.5764705882352941,-0.19215686274509802
-0.5450980392156863,-0.1215686274509804
-0.06666666666666665,-0.11372549019607847
-0.207843137254902,-0.14509803921568631
-0.12941176470588234,-0.1215686274509804
-0.37254901960784315,-0.207843137254902
-0.3176470588235294,-0.2313725490196079
-0.15294117647058825,-0.050980392156862786
0.04313725490196085,-0.1843137254901961
-0.19215686274509802,-0.4117647058823529
-0.19999999999999996,-0.21568627450980393
0.04313725490196085,-0.10588235294117654
-0.28627450980392155,-0.5058823529411764
-0.12941176470588234,-0.26274509803921564
0.12941176470588234,0.019607843137254832
-0.12941176470588234,-0.4745098039215686
-0.04313725490196085,-0.39607843137254906
-0.09019607843137256,-0.14509803921568631
-0.16078431372549018,-0.30980392156862746
0.06666666666666665,-0.39607843137254906
-0.03529411764705881,-0.48235294117647065
0.1843137254901961,-0.28627450980392155
0.08235294117647052,-0.11372549019607847
0.04313725490196085,-0.388235294117647
0.04313725490196085,-0.4117647058823529
0.10588235294117654,-0.30980392156862746
0.05882352941176472,-0.2705882352941177
0.388235294117647,-0.4901960784313726
0.3176470588235294,-0.3803921568627451
